,geometry,class,tavg,prec,tmax,tmin,vapr,wind
275,POINT (37.23067695033356 1.253149821346732),0,16.116667,64.416664,21.416666,10.766666,1.38,2.3666666
276,POINT (40.54546034873459 1.899936825912787),0,27.725004,28.833334,32.908333,22.533333,2.1558335,2.8500001
277,POINT (40.22206684645157 3.921146215181711),0,23.925003,28.0,29.083334,18.775,1.8449999,2.6333332
278,POINT (39.49443146631476 0.929756319063705),0,28.183334,24.75,33.866665,22.483332,2.1833332,2.375
279,POINT (38.524250959465675 -4.163691341893982),0,23.400002,55.416668,28.641665,18.125,2.1233332,2.8666668
280,POINT (39.332734715173245 0.040424187785378),0,27.099997,26.75,32.241665,21.958336,2.1816669,2.4166667
281,POINT (37.55407045261659 -0.28296931449765),0,16.949999,164.5,22.016668,11.899999,1.4591666,2.6333332
282,POINT (37.715767203758105 0.52551444120992),0,23.575003,44.833332,30.174997,16.941668,1.7958335,2.7916667
283,POINT (40.70715709987611 -1.657391699200518),0,27.183336,57.916668,30.875,23.491669,2.6125,3.2
284,POINT (34.643528932069344 -1.172301445775975),0,20.683332,111.583336,26.583334,14.791667,1.6891667,2.4750001
285,POINT (36.42219319462599 -0.687211192351434),0,17.075,52.166668,24.533333,9.633333,1.3691665,2.1749997
286,POINT (35.93710294120145 -0.121272563356135),0,18.4,80.083336,25.833336,10.991666,1.43,2.158333
287,POINT (36.826435072479775 -0.363817690068406),0,14.558334,99.666664,20.608334,8.533334,1.2924999,2.4333332
288,POINT (39.65612821745627 -3.274359210615655),0,25.208334,67.916664,29.35,21.058334,2.42,2.75
289,POINT (35.290315936635395 3.840297839610954),0,28.008337,26.416666,35.083336,20.933332,2.0375001,2.325
290,POINT (34.80522568321086 3.274359210615655),0,24.941666,38.0,31.133333,18.766665,1.8308333,2.2
291,POINT (38.2817058327534 -3.43605596175717),0,20.666666,79.666664,25.841667,15.516666,1.8391668,2.8916667
292,POINT (34.88607405878161 -1.253149821346732),0,18.058332,117.166664,23.775,12.358333,1.4666666,2.3833334
293,POINT (37.31152532590432 -1.57654332362976),0,19.750002,55.666668,25.408333,14.083333,1.6091667,3.0
294,POINT (37.47322207704583 1.091453070205218),0,23.283333,38.333332,29.308332,17.275,1.8433332,2.5333335
295,POINT (35.290315936635395 1.091453070205218),0,15.758334,101.0,21.583334,9.95,1.3,2.1166668
296,POINT (34.80522568321086 -1.091453070205219),0,19.475002,122.583336,25.366667,13.575,1.5833334,2.4666667
297,POINT (36.26049644348448 2.061633577054301),0,26.891668,25.833334,34.216667,19.591667,1.9791669,2.283333
298,POINT (39.332734715173245 0.687211192351434),0,27.675001,25.5,33.308334,22.058332,2.18,2.3833334
299,POINT (40.868853851017626 3.840297839610954),0,25.674997,23.833334,31.358332,19.949999,1.9491667,2.4166667
300,POINT (37.715767203758105 1.495694948059003),0,24.824999,31.666666,30.808332,18.841665,1.9191666,2.4916666
301,POINT (39.89867334416854 -1.172301445775975),0,27.608335,37.166668,32.399998,22.824999,2.4225,2.3999999
302,POINT (34.481832180927825 -0.687211192351434),0,21.333332,117.083336,27.299997,15.349999,1.7641667,2.5333335
303,POINT (40.70715709987611 -1.819088450342031),0,27.200003,65.0,30.816668,23.566668,2.6666667,3.5083334
304,POINT (35.12861918549388 3.840297839610954),0,27.433332,29.0,34.199997,20.691664,2.0175,2.325
305,POINT (38.36255420832416 -3.193510835044899),0,23.0,65.166664,28.199999,17.766668,2.0075,2.5833333
306,POINT (36.988131823621295 -1.738240074771274),0,19.28333,41.916668,25.366667,13.216666,1.5408334,2.95
307,POINT (36.58388994576751 -1.657391699200518),0,21.116667,47.666668,27.35,14.883335,1.5916667,3.091667
308,POINT (36.50304157019675 -0.28296931449765),0,14.249999,79.5,21.441666,7.0833335,1.23,2.4666667
309,POINT (38.524250959465675 -3.355207586186413),0,23.474998,66.583336,28.749998,18.191668,2.0691667,2.8083336
310,POINT (38.8476444617487 -2.546723830478843),0,25.666664,66.916664,30.508333,20.816668,2.2199998,2.5249999
311,POINT (39.251886339602486 -0.040424187785379),0,27.308334,27.0,32.558334,22.025002,2.1950002,2.4833333
312,POINT (40.949702226588386 -1.33399819691749),0,27.150002,48.5,31.050001,23.283333,2.5541668,2.8583333
313,POINT (40.949702226588386 -0.52551444120992),0,27.708334,33.416668,32.133335,23.233332,2.4433331,2.9333332
314,POINT (40.38376359759308 -1.980785201483545),0,27.0,64.666664,30.699997,23.324999,2.5391667,2.791667
315,POINT (35.53286106334767 1.333998196917489),0,15.283333,88.666664,20.975,9.566666,1.27,2.2749999
316,POINT (39.81782496859778 1.172301445775975),0,28.316666,26.5,33.975002,22.616667,2.1741664,2.6083333
317,POINT (39.57527984188552 -3.840297839610955),0,25.033333,93.833336,29.275,20.766666,2.4516666,2.9333332
318,POINT (37.95831233047038 -0.52551444120992),0,21.116667,67.75,25.966667,16.300001,1.8191665,2.6249998
319,POINT (40.141218470880816 0.606362816780677),0,28.325003,27.666666,33.68333,22.941671,2.2458334,2.7333333
320,POINT (37.23067695033356 1.091453070205218),0,20.733334,60.416668,27.158333,14.291665,1.6575001,2.4333332
321,POINT (38.20085745718265 -3.355207586186413),0,21.641665,57.833332,27.033333,16.241667,1.8866667,2.6916668
322,POINT (38.443402583894915 0.040424187785378),0,25.08333,36.333332,30.325003,19.841667,2.0683334,2.4916668
323,POINT (34.40098380535707 0.363817690068406),0,21.708334,155.66667,27.833334,15.616665,1.8141667,2.5
324,POINT (36.34134481905524 -1.57654332362976),0,23.85,38.333332,30.000002,17.716667,1.8108335,3.0083334
325,POINT (38.12000908161189 2.385027079337329),0,23.691668,33.916668,28.908333,18.425,1.8275,2.4333334
326,POINT (34.562680556498584 0.929756319063705),0,14.483334,138.75,19.474998,9.483334,1.2616667,1.8666667
327,POINT (37.55407045261659 -2.142481952625059),0,21.608335,57.75,27.475,15.741666,1.7666668,3.0
328,POINT (40.868853851017626 -1.414846572488247),0,27.116669,50.916668,30.9,23.333334,2.565,2.875
329,POINT (34.80522568321086 0.282969314497649),0,20.050001,159.33333,26.166664,13.916668,1.6525,2.3166666
330,POINT (39.332734715173245 1.414846572488246),0,27.675001,26.0,33.2,22.166666,2.1158333,2.525
331,POINT (40.141218470880816 1.010604694634461),0,28.283333,26.916666,33.575,23.008337,2.2158334,2.7583332
332,POINT (40.788005475446866 3.436055961757169),0,25.183332,26.166666,30.583336,19.816666,1.9241666,2.5416667
333,POINT (35.04777080992313 -1.495694948059003),0,20.108332,84.666664,26.466667,13.733333,1.5933332,2.6000001
334,POINT (34.80522568321086 0.444666065639163),0,20.291666,156.25,26.583334,14.025001,1.6575001,2.5000002
335,POINT (38.68594771060719 3.031814083903384),0,25.974998,29.416666,31.258333,20.716667,1.9716667,2.4583333
336,POINT (35.04777080992313 1.657391699200517),0,21.566666,70.083336,27.875,15.291665,1.7425,2.2916667
337,POINT (35.20946756106464 -0.687211192351434),0,17.75,117.5,23.958336,11.541667,1.4233335,2.4083333
338,POINT (35.04777080992313 4.567933219747766),0,27.541664,46.25,34.966667,20.091667,2.1424997,2.008333
339,POINT (36.01795131677221 1.172301445775975),0,22.508331,48.0,29.5,15.558333,1.7591666,2.383333
340,POINT (40.54546034873459 -0.28296931449765),0,27.800001,30.166666,32.408333,23.199999,2.3625,2.8083334
341,POINT (40.54546034873459 0.687211192351434),0,28.758333,29.5,34.358334,23.158335,2.3083334,2.7250001
342,POINT (38.524250959465675 3.355207586186412),0,25.41667,32.166668,30.91667,19.908335,1.93,2.4833333
343,POINT (40.788005475446866 -0.121272563356135),0,28.000002,30.5,32.925,23.099998,2.3816667,2.875
344,POINT (36.58388994576751 -0.848907943492948),0,12.499999,117.166664,18.566666,6.4083333,1.1591667,2.0416667
345,POINT (38.03916070604113 2.223330328195815),0,23.258331,37.166668,28.233335,18.283335,1.8291665,2.4166667
346,POINT (36.26049644348448 0.52551444120992),0,19.875,74.916664,26.808334,12.95,1.52,2.3583333
347,POINT (36.01795131677221 0.040424187785378),0,19.108334,80.666664,26.474998,11.766667,1.475,2.3083334
348,POINT (38.92849283731946 -1.57654332362976),0,26.29167,52.166668,31.15,21.425003,2.220833,2.5833333
349,POINT (38.68594771060719 -1.738240074771274),0,25.641665,53.333332,30.458334,20.791666,2.1608334,2.65
350,POINT (36.50304157019675 -1.495694948059003),0,22.208334,56.833332,28.558334,15.850001,1.6808335,2.6166668
351,POINT (36.826435072479775 -1.091453070205219),0,18.408335,96.916664,24.258333,12.583333,1.465,2.8166666
352,POINT (40.70715709987611 -0.121272563356135),0,28.033339,29.666666,33.008335,23.041666,2.3675,2.825
353,POINT (40.868853851017626 3.193510835044898),0,26.558332,25.75,32.100002,21.016666,2.0249999,2.8666668
354,POINT (38.20085745718265 0.121272563356135),0,23.983335,44.083332,29.283333,18.699999,1.995,2.5333335
355,POINT (34.88607405878161 2.789268957191114),0,25.666666,39.083332,32.283333,19.041666,1.9008331,2.1999998
356,POINT (39.89867334416854 -2.546723830478843),0,25.950003,64.833336,29.866663,22.041666,2.4416666,2.8166666
357,POINT (40.54546034873459 -1.253149821346732),0,27.48333,41.333332,31.891668,23.083334,2.5041666,2.7083333
358,POINT (39.09018958846097 1.172301445775975),0,27.483332,23.583334,33.108334,21.858332,2.1391666,2.175
359,POINT (38.524250959465675 1.657391699200517),0,26.966665,26.083334,32.891666,21.025,2.0799997,2.1499999
360,POINT (38.68594771060719 -2.870117332761871),0,24.833334,81.833336,30.033335,19.666664,2.1525,2.591667
361,POINT (40.46461197316384 -1.172301445775975),0,27.525,38.416668,31.966665,23.066668,2.4825,2.65
362,POINT (36.826435072479775 -0.363817690068406),0,14.558334,99.666664,20.608334,8.533334,1.2924999,2.4333332
363,POINT (40.22206684645157 3.67860108846944),0,25.03333,26.166666,30.358335,19.699999,1.9208332,2.6583335
364,POINT (39.81782496859778 -2.061633577054302),0,26.966667,53.083332,31.341667,22.591665,2.4358332,2.45
365,POINT (38.524250959465675 0.040424187785378),0,25.725,32.583332,31.116669,20.333334,2.1058333,2.4416666
366,POINT (34.80522568321086 0.040424187785378),0,20.358334,147.91667,26.324999,14.400001,1.6491667,2.4166665
367,POINT (40.54546034873459 3.112662459474142),0,26.091665,27.25,31.558334,20.608334,1.9816667,2.8500001
368,POINT (35.290315936635395 2.142481952625058),0,24.683332,40.5,30.949999,18.416666,1.8991666,2.2166667
369,POINT (39.332734715173245 1.091453070205218),0,27.974998,25.166666,33.791668,22.141668,2.1616666,2.3416667
370,POINT (35.04777080992313 1.495694948059003),0,21.783335,75.0,28.375002,15.216666,1.7483333,2.4250002
371,POINT (37.87746395489962 2.142481952625058),0,23.041666,33.666668,28.283333,17.791666,1.7975,2.2833333
372,POINT (35.69455781448918 -0.28296931449765),0,13.599999,103.416664,19.991667,7.2250004,1.1449999,2.2083333
373,POINT (36.66473832133826 -1.091453070205219),0,14.841667,110.666664,20.641668,9.05,1.2825001,2.5666668
374,POINT (37.47322207704583 -1.899936825912788),0,20.166666,61.833332,25.375,14.950001,1.6716667,2.9833333
375,POINT (38.8476444617487 -3.759449464040197),0,23.949999,58.166668,28.85,19.058334,2.1916666,2.825
376,POINT (36.74558669690902 2.142481952625058),0,20.958332,36.666668,27.083336,14.808334,1.5941668,2.0166667
377,POINT (39.57527984188552 1.172301445775975),0,27.683334,26.083334,33.175,22.208334,2.1225002,2.6083336
378,POINT (38.36255420832416 1.819088450342031),0,26.75,27.166666,32.633335,20.875002,2.0558336,2.1666667
379,POINT (35.12861918549388 -0.929756319063705),0,18.449999,109.0,24.766665,12.158333,1.4808334,2.425
380,POINT (40.62630872430535 1.899936825912787),0,27.941668,29.75,33.43333,22.449999,2.1691668,2.9166667
381,POINT (38.524250959465675 -3.112662459474143),0,24.166664,79.166664,29.491667,18.858332,2.1016667,2.4750001
382,POINT (39.73697659302703 -1.980785201483545),0,26.941668,51.0,31.333336,22.549997,2.4141667,2.4083333
383,POINT (34.88607405878161 3.67860108846944),0,27.441666,32.666668,34.30833,20.6,2.0316665,2.1666667
384,POINT (38.68594771060719 -2.789268957191115),0,25.008333,77.666664,30.116669,19.85,2.1591666,2.5666668
385,POINT (39.65612821745627 -3.759449464040197),0,24.625,89.0,28.6,20.641668,2.4174998,2.8333333
386,POINT (37.55407045261659 0.202120938926892),0,19.375002,108.833336,26.108335,12.658333,1.5383334,2.8666668
387,POINT (41.03055060215914 -1.33399819691749),0,27.050001,50.083332,30.858335,23.275,2.5591667,2.8
388,POINT (36.74558669690902 -0.363817690068406),0,11.533334,113.25,17.058332,6.0166664,1.1325,2.1916666
389,POINT (35.12861918549388 4.972175097601551),0,26.966667,66.833336,34.366665,19.550001,2.165,2.025
390,POINT (37.39237370147508 -0.202120938926893),0,10.25,130.16667,15.625,4.8666673,1.1008333,1.9583334
391,POINT (38.2817058327534 0.444666065639163),0,24.208334,42.0,30.083334,18.300001,1.9433331,2.5916667
392,POINT (40.30291522202233 2.223330328195815),0,26.558334,29.666666,31.808332,21.308332,2.0333335,2.6833334
393,POINT (40.62630872430535 1.738240074771274),0,28.225004,29.75,33.758335,22.675001,2.1999998,2.8583336
394,POINT (36.42219319462599 -0.363817690068406),0,14.916668,65.833336,22.199999,7.6583333,1.2558333,2.1
395,POINT (39.09018958846097 2.950965708332628),0,25.725,29.333334,30.583334,20.866667,1.9783334,2.5583336
396,POINT (35.12861918549388 3.840297839610954),0,27.433332,29.0,34.199997,20.691664,2.0175,2.325
397,POINT (40.54546034873459 -0.202120938926893),0,28.025003,29.75,32.774998,23.233335,2.3650002,2.8
398,POINT (35.53286106334767 2.950965708332628),0,28.525,22.5,35.466663,21.6,1.9916668,2.3166668
399,POINT (39.49443146631476 2.142481952625058),0,27.283333,26.583334,33.0,21.566666,2.0733335,2.5916667
400,POINT (34.7243773076401 0.52551444120992),0,20.608334,145.5,26.858335,14.349999,1.6958336,2.3666666
401,POINT (38.443402583894915 2.223330328195815),0,26.416666,25.5,31.833334,20.975,2.0375001,2.3583333
402,POINT (38.36255420832416 2.465875454908086),0,25.908333,27.166666,31.324999,20.483332,1.9866668,2.4416666
403,POINT (39.73697659302703 1.253149821346732),0,28.15833,26.833334,33.716663,22.616667,2.1558332,2.575
404,POINT (39.57527984188552 -0.444666065639163),0,28.483332,29.083334,33.64167,23.349998,2.3016667,2.4583333
405,POINT (37.55407045261659 -0.848907943492948),0,21.791666,62.583332,27.566668,16.058334,1.7566668,2.9916666
406,POINT (38.68594771060719 -2.950965708332628),0,24.908335,83.916664,30.249998,19.591667,2.1608334,2.5333335
407,POINT (34.88607405878161 0.121272563356135),0,19.300001,165.33333,25.208334,13.358334,1.5441666,2.5333335
408,POINT (38.12000908161189 -2.465875454908087),0,23.633333,51.666668,29.308332,17.90833,1.9625,2.7583332
409,POINT (37.47322207704583 3.355207586186412),0,26.408333,19.083334,32.06667,20.749998,1.961667,2.45
410,POINT (40.141218470880816 -2.38502707933733),0,26.916666,67.0,30.791666,23.016665,2.5558333,2.966667
411,POINT (39.00934121289021 -0.929756319063705),0,26.516668,44.0,31.574999,21.458334,2.205,2.4333334
412,POINT (36.01795131677221 -1.899936825912788),0,22.341667,41.333332,27.608335,17.108335,1.7025,3.0666666
413,POINT (40.70715709987611 -2.304178703766572),0,27.275,92.666664,30.783335,23.783333,2.7025,3.9416673
414,POINT (38.92849283731946 0.040424187785378),0,27.016668,25.833334,32.425,21.558332,2.1833332,2.4166667
415,POINT (41.353944104442164 -1.414846572488247),0,26.933332,52.75,30.449999,23.450003,2.66,3.2500002
416,POINT (34.562680556498584 -1.010604694634462),0,20.566668,118.333336,26.383331,14.741665,1.6891665,2.4916666
417,POINT (40.30291522202233 -0.606362816780678),0,27.891668,30.5,32.566666,23.224998,2.3875,2.6583335
418,POINT (39.73697659302703 -3.516904337327926),0,25.275002,83.5,29.341667,21.208334,2.5058334,3.041667
419,POINT (40.788005475446866 -0.121272563356135),0,28.000002,30.5,32.925,23.099998,2.3816667,2.875
420,POINT (34.481832180927825 0.52551444120992),0,21.458334,136.08333,27.541666,15.374999,1.7825001,2.2749999
421,POINT (40.788005475446866 -1.010604694634462),0,27.441664,38.0,31.683334,23.208334,2.466667,2.8916667
422,POINT (34.562680556498584 0.202120938926892),0,21.35,153.66667,27.341665,15.333332,1.7524999,2.5416667
423,POINT (36.66473832133826 0.363817690068406),0,18.016668,59.5,25.924997,10.1,1.4208332,2.3249998
424,POINT (38.2817058327534 1.414846572488246),0,26.558332,27.583334,32.600002,20.525,2.0600002,2.2583334
425,POINT (37.87746395489962 -2.465875454908087),0,21.783333,53.916668,26.941668,16.624998,1.8433334,2.841667
426,POINT (35.53286106334767 0.040424187785378),0,13.308334,110.5,19.05,7.5749993,1.1133333,2.075
427,POINT (36.826435072479775 2.385027079337329),0,24.474998,22.5,30.633331,18.316666,1.8108333,2.3916667
428,POINT (36.66473832133826 -0.52551444120992),0,9.691667,126.25,15.025002,4.3833337,1.0383333,1.8916668
429,POINT (35.69455781448918 1.657391699200517),0,20.933334,56.5,27.1,14.741665,1.5866667,1.9916667
430,POINT (34.23928705421556 0.606362816780677),0,22.525002,127.0,28.500002,16.558334,1.9175,2.4916668
431,POINT (37.14982857476281 2.870117332761871),0,25.974998,20.416666,31.708336,20.216665,1.9116665,2.2666667
432,POINT (37.14982857476281 0.282969314497649),0,17.366669,64.916664,24.4,10.333333,1.4316667,2.0666666
433,POINT (35.371164312206155 2.061633577054301),0,25.158333,39.833332,31.933336,18.341665,1.9199997,2.1916666
434,POINT (38.524250959465675 2.546723830478843),0,26.133333,25.916666,30.808336,21.449997,2.0099998,2.3916667
435,POINT (37.55407045261659 -0.121272563356135),0,14.966666,136.0,20.366667,9.575,1.3416667,2.4666665
436,POINT (35.53286106334767 0.52551444120992),0,18.425001,92.75,24.525,12.349999,1.4008332,2.4166667
437,POINT (36.50304157019675 -0.202120938926893),0,12.5,93.916664,19.083334,5.8833327,1.1233333,2.0083334
438,POINT (36.988131823621295 -0.52551444120992),0,17.625002,100.666664,23.541666,11.741668,1.4658333,2.675
439,POINT (37.634918828187345 -2.6275722060496),0,22.050001,56.583332,28.416666,15.674999,1.8091668,2.9750001
440,POINT (39.00934121289021 -2.465875454908087),0,25.941666,63.25,30.808332,21.050001,2.2466667,2.575
441,POINT (36.34134481905524 0.282969314497649),0,15.924999,66.416664,23.058332,8.8,1.2925,2.375
442,POINT (40.060370095310056 -2.708420581620357),0,26.000002,77.75,29.725,22.275,2.5533335,3.25
443,POINT (35.85625456563069 3.193510835044898),0,29.316668,17.416666,36.15,22.475,2.035,2.4416666
444,POINT (41.03055060215914 -1.57654332362976),0,27.066666,58.75,30.683334,23.474998,2.6341667,3.1333332
445,POINT (36.01795131677221 -1.091453070205219),0,17.200003,62.416668,23.891665,10.541667,1.3641666,2.7250001
446,POINT (36.907283448050535 -1.253149821346732),0,19.941666,62.25,25.908335,14.0,1.5266668,2.925
447,POINT (38.12000908161189 -2.950965708332628),0,22.591665,53.833332,27.908333,17.275,1.9558331,3.0250003
448,POINT (37.95831233047038 -3.67860108846944),0,23.141668,52.583332,28.766665,17.466665,1.9708332,2.9166667
449,POINT (39.171037964031726 -2.546723830478843),0,26.108332,63.666668,31.058332,21.175,2.28,2.4583333
450,POINT (35.290315936635395 4.972175097601551),0,27.033333,68.583336,34.25833,19.824999,2.1775,2.0166667
451,POINT (37.47322207704583 0.282969314497649),0,20.1,92.416664,26.700003,13.466667,1.5666666,2.5916667
452,POINT (37.715767203758105 -3.193510835044899),0,22.074999,63.666668,28.199999,15.966667,1.8725,2.8833332
453,POINT (36.34134481905524 -1.738240074771274),0,23.724998,35.916668,29.899996,17.533335,1.7824998,2.916667
454,POINT (39.49443146631476 -1.414846572488247),0,27.083336,42.583332,32.1,22.049997,2.3366668,2.425
455,POINT (35.85625456563069 0.76805956792219),0,21.65,65.5,28.308332,15.0,1.6508335,2.1000001
456,POINT (35.04777080992313 -1.414846572488247),0,20.125002,86.333336,26.450003,13.8,1.5941668,2.6583335
457,POINT (34.80522568321086 -1.33399819691749),0,18.7,116.416664,24.541666,12.866666,1.5158333,2.3833334
458,POINT (39.57527984188552 2.950965708332628),0,26.025,28.0,31.533335,20.541666,1.9783331,2.7583334
459,POINT (38.68594771060719 2.789268957191114),0,25.708334,28.166666,30.616669,20.775002,1.9625,2.4583335
460,POINT (36.179648067913725 -0.929756319063705),0,13.400001,96.166664,19.449999,7.3666673,1.1733334,2.1666667
461,POINT (34.88607405878161 0.929756319063705),0,18.633333,101.916664,25.258331,12.024999,1.5233334,2.0083334
462,POINT (35.20946756106464 -0.121272563356135),0,21.675001,108.416664,28.183334,15.183334,1.6600002,2.3
463,POINT (36.66473832133826 -1.172301445775975),0,16.258333,101.583336,22.216665,10.266667,1.3333334,2.4
