,geometry,class,tavg,prec,tmax,tmin,vapr,wind
275,POINT (35.6732958882518 0.408300233305795),0,23.291666,75.333336,30.324999,16.225,1.6941665,2.3583333
276,POINT (35.75574999946135 0.092170983021638),0,17.216667,89.916664,23.891668,10.566667,1.3325,2.4666665
277,POINT (35.727862409419146 0.159835755442472),0,14.508334,107.25,19.991667,9.008334,1.1891667,2.325
278,POINT (35.78718027659053 0.547346825029157),0,18.366667,108.416664,24.433334,12.241666,1.3358334,2.3583333
279,POINT (35.66555150878355 -0.033792397478311),0,14.583333,93.666664,20.566668,8.641667,1.2116666,2.1833334
280,POINT (35.63190327925853 0.909836850493211),0,22.949999,62.416668,29.733335,16.175,1.7916669,2.275
281,POINT (36.15771496412144 1.111205799566282),0,23.449999,43.833332,30.975,15.916667,1.8274999,2.6999998
282,POINT (36.31970106632778 0.863818789667338),0,20.708334,62.0,27.691666,13.733334,1.6225001,2.3166666
283,POINT (35.85627945595376 1.526318439947743),0,22.233332,50.416668,28.583336,15.841664,1.6966667,2.0750003
284,POINT (35.302432861434404 -0.438581211248881),0,17.008333,147.41667,22.858335,11.166667,1.3466668,2.4166665
285,POINT (35.5232559800587 -0.539403891374596),0,14.866666,120.583336,20.791666,8.95,1.2416667,2.3333335
286,POINT (35.261708074638356 -1.007516980995243),0,18.625002,89.75,25.025,12.233334,1.4825,2.425
287,POINT (35.28993456877627 -0.540440069440022),0,17.275,137.25,23.425001,11.141666,1.3766665,2.4416666
288,POINT (35.39737278947021 -0.903125430814537),0,17.766666,89.25,24.266665,11.283333,1.4150001,2.4083333
289,POINT (35.20828522733012 -0.688922149679163),0,17.841665,117.25,24.041666,11.608334,1.43,2.3916667
290,POINT (35.17237764591147 -0.811205156768249),0,18.225,108.75,24.550001,11.900001,1.4616667,2.4083333
291,POINT (35.42205321965548 -0.472854086069067),0,15.3,142.83333,20.816668,9.783334,1.2633334,2.2333333
292,POINT (35.044530918064076 -0.878621450961064),0,18.074999,125.666664,24.191668,11.941667,1.4441667,2.5083334
293,POINT (35.43287092506741 -0.486856290135698),0,15.533333,138.91667,21.175,9.891666,1.2791666,2.3166666
294,POINT (35.32627183147485 -0.757752511502872),0,17.074999,110.583336,23.341667,10.833333,1.3683333,2.4499996
295,POINT (35.27942526279333 -0.454954077468285),0,17.566668,141.66667,23.608332,11.516666,1.4025002,2.5
296,POINT (35.32052661079467 -0.968646096617642),0,18.433332,86.75,24.908333,11.950001,1.4641666,2.3999999
297,POINT (35.3562067647959 -0.707929389622976),0,16.941668,115.25,23.233332,10.658333,1.3641666,2.3416665
298,POINT (35.15490961789637 -0.716413707939305),0,18.324999,114.166664,24.624998,12.075,1.4758334,2.3750002
299,POINT (35.19359365196488 -0.986600673033336),0,18.466665,96.25,24.808334,12.116666,1.4716667,2.4166667
300,POINT (35.37701922969262 -0.613922421005),0,16.416668,126.25,22.583334,10.241668,1.3216666,2.3916667
301,POINT (35.23335510211036 -0.671406690423201),0,17.65,118.75,23.85,11.458333,1.4141666,2.4416664
302,POINT (35.15100424293647 -0.893380484493839),0,18.233334,106.416664,24.391665,12.049999,1.4699999,2.4083333
303,POINT (35.37300488189254 -0.619530959643694),0,16.475,124.583336,22.674997,10.250001,1.3224999,2.5249999
304,POINT (35.33045313540725 -0.840470726259793),0,17.633333,100.666664,23.975,11.308333,1.4116665,2.45
305,POINT (35.209813850508716 -0.790385784886385),0,18.2,106.666664,24.53333,11.858334,1.4608334,2.4583333
306,POINT (35.06071065367928 -0.65659594868564),0,18.258333,123.75,24.266668,12.224999,1.4775001,2.4333334
307,POINT (35.15591304602204 -0.691499796183341),0,18.141666,117.5,24.341667,11.941666,1.4566668,2.4166667
308,POINT (35.29789226209715 -0.946253828127932),0,18.341667,90.416664,24.783333,11.925,1.4583334,2.3999999
309,POINT (35.40274975578295 -0.831735495893321),0,17.0,98.333336,23.375,10.608334,1.3725,2.4499998
310,POINT (35.22071468861604 -0.872790341328148),0,17.958334,105.416664,24.21667,11.708333,1.4391667,2.4499998
311,POINT (35.35366934706267 -0.751367408335351),0,17.125,109.416664,23.416666,10.816667,1.375,2.3583333
312,POINT (34.58895822207729 0.429540854806032),0,21.691666,140.33333,27.916666,15.458335,1.7908331,2.3833334
313,POINT (35.12593203821084 0.682393324650256),0,17.800001,91.916664,24.308334,11.358333,1.4333334,2.0666666
314,POINT (34.643998331004504 0.619580584408052),0,20.616667,135.66667,26.883333,14.366666,1.7025,2.2583332
315,POINT (35.08402154928899 0.797206306710718),0,18.608335,101.25,25.233332,11.991668,1.5050001,2.2833333
316,POINT (34.468727686780696 0.529298239317285),0,21.59167,135.5,27.683334,15.5,1.7975,2.2666664
317,POINT (34.55244563755654 1.040463824687207),0,10.3,125.916664,15.966667,4.641667,0.99916667,1.2833334
318,POINT (34.47708907513049 0.530955871425019),0,21.458334,136.08333,27.541666,15.374999,1.7825001,2.2749999
319,POINT (34.483751544734346 0.540646314926029),0,21.458334,135.16667,27.558332,15.349999,1.7800002,2.2749999
320,POINT (34.90184734435814 0.723205119852279),0,19.175,112.416664,25.600004,12.783333,1.5641665,2.075
321,POINT (35.06475970877281 0.890606957115725),0,18.433334,93.666664,25.058334,11.766665,1.4966666,2.0083334
322,POINT (34.9408595293627 0.833604464490036),0,18.8,102.833336,25.300001,12.283333,1.5316666,2.091667
323,POINT (34.50915104169306 1.068572976408387),0,8.833334,133.83333,14.333333,3.3833332,0.9375,1.2
324,POINT (34.801927288039025 0.756744025984587),0,19.541666,119.25,25.916666,13.149999,1.6025001,2.0916665
325,POINT (34.74379218233528 0.879691268659792),0,17.133333,112.333336,23.083334,11.183334,1.4308333,2.2333333
326,POINT (34.903945097424725 0.712910088935615),0,19.349998,114.083336,25.758331,12.958333,1.5766667,2.0666666
327,POINT (34.67934239810518 0.572107744184837),0,20.824999,139.33333,27.116669,14.55,1.7199998,2.3416667
328,POINT (34.627173961988596 0.811457311793791),0,19.491667,134.08333,25.791666,13.1916685,1.6108335,2.45
329,POINT (34.546411674016696 1.102723276520409),0,6.2916675,132.16667,11.799999,0.76666665,0.82666665,0.8999999
330,POINT (34.58918834941635 0.777783299936957),0,19.35,134.25,25.541666,13.183334,1.5966667,2.3916664
331,POINT (35.08930818992635 0.796261586156966),0,18.608335,101.25,25.233332,11.991668,1.5050001,2.2833333
332,POINT (34.62482955254715 0.864361147159924),0,16.683334,130.08333,22.391665,10.958333,1.3891668,2.1
333,POINT (34.51483649455121 0.675811337130839),0,21.141668,128.25,27.300001,14.966666,1.7475,2.2166665
334,POINT (34.67185245847565 0.563812796958184),0,20.749998,141.16667,27.033333,14.483334,1.7141665,2.3333333
335,POINT (34.58268196124585 0.519197807208176),0,21.158335,139.08333,27.324999,15.000001,1.75,2.3500001
336,POINT (34.94524291030245 0.853756495534842),0,18.908335,102.5,25.449999,12.349999,1.5416669,2.0416667
337,POINT (35.1193611943532 0.842892041885868),0,18.008333,90.0,24.591667,11.433334,1.455,2.0916667
338,POINT (34.68958672957739 0.897094954584336),0,15.958333,119.0,21.325,10.558333,1.35,2.2416666
339,POINT (34.62395076801854 0.582980787004584),0,20.700003,141.33333,26.949999,14.483334,1.7075,2.3833334
340,POINT (35.11531019215232 0.749247207661068),0,18.008333,92.0,24.549997,11.441667,1.4516667,2.0416667
341,POINT (34.53899005012983 0.689445361990573),0,20.508333,133.08333,26.675001,14.341667,1.6950002,2.2499998
342,POINT (34.41831108756685 0.627835382264048),0,21.766665,129.75,27.866667,15.658334,1.8108331,2.2166665
343,POINT (34.65604342795 0.918621435858497),0,14.808333,129.75,19.933332,9.700001,1.2725,1.8416667
344,POINT (34.404332307609806 0.589765904154564),0,21.991667,131.75,28.1,15.866666,1.8375001,2.2666667
345,POINT (34.51275956319127 1.023200085869686),0,11.766666,134.58333,16.958334,6.5916667,1.0958332,1.6083332
346,POINT (34.51648218385795 0.849437371984154),0,17.283335,139.5,23.041666,11.533333,1.4366668,2.1833334
347,POINT (34.748118541112625 0.755237066850798),0,19.449999,123.416664,25.741667,13.158333,1.5983334,2.05
348,POINT (34.803820525700736 0.674426297691255),0,19.7,131.0,26.074999,13.341666,1.6116667,2.325
349,POINT (34.824972712483245 0.673183005440788),0,19.833332,129.41667,26.233335,13.45,1.6225,2.2749999
350,POINT (34.65228521344249 0.592124185800744),0,20.608334,140.83333,26.875,14.333335,1.6991667,2.3750002
351,POINT (34.7979487928439 0.688826215870669),0,19.6,127.333336,25.966667,13.233334,1.6058335,2.1916666
352,POINT (34.682252792595776 0.909525269601586),0,15.233333,123.666664,20.475,9.999999,1.2983333,2.0083334
353,POINT (34.96952473050706 0.694434283900417),0,18.550001,110.666664,25.058332,12.016667,1.5058335,2.3166668
354,POINT (34.883045583873354 0.744946550698343),0,19.225,113.583336,25.633331,12.791667,1.5666666,2.05
355,POINT (34.54368731386089 0.967082847971018),0,12.441667,136.83333,17.375002,7.475,1.1291667,1.6750001
356,POINT (34.58602335923998 0.445547086695412),0,21.550001,140.5,27.775,15.333333,1.7791668,2.3416667
357,POINT (34.957824185500805 0.770904188409612),0,19.225,106.333336,25.741667,12.708333,1.5641665,2.1166666
358,POINT (34.95807792901744 0.745943863600474),0,19.441666,109.75,25.983332,12.883332,1.5775,2.1666665
359,POINT (34.47217749298079 0.705861068755152),0,21.266665,128.08333,27.433332,15.141667,1.7633333,2.2916667
360,POINT (34.59468666055197 0.641998704592177),0,20.383331,140.41667,26.58333,14.158333,1.6825002,2.3749998
361,POINT (34.928878372239446 0.691593629894521),0,19.40833,117.833336,25.875,12.974999,1.5808333,2.3083334
362,POINT (34.97135095445022 0.846595767276025),0,18.625,100.25,25.116667,12.083333,1.5149999,2.0416667
363,POINT (34.76248613137737 0.656478091420701),0,19.575,134.91667,25.85,13.291667,1.5991669,2.3083334
364,POINT (34.90118828334174 0.703189228537019),0,19.441666,115.333336,25.841665,13.058333,1.5866667,2.0583332
365,POINT (34.556869029827645 0.780556719960329),0,19.69167,139.33333,25.833334,13.549999,1.6291667,2.3333333
366,POINT (34.568915671267746 0.508492044834494),0,21.225,136.75,27.383333,15.05,1.7516667,2.2583332
367,POINT (34.65413419898703 0.749911282620524),0,20.266665,128.5,26.574999,13.950001,1.6741667,2.2166665
368,POINT (34.751871379124616 0.843059581918463),0,18.766665,117.916664,25.074999,12.441666,1.5533333,2.2666667
369,POINT (35.11308295655362 0.803250354242015),0,18.583334,96.166664,25.233332,11.925,1.5016667,2.1749997
370,POINT (34.79397222308551 0.699890131568458),0,19.516665,124.583336,25.891665,13.175,1.5983334,2.0666666
371,POINT (34.5945614304916 1.072485115237432),0,8.849999,123.25,14.499999,3.216667,0.93083334,1.25
372,POINT (34.64487310553014 0.894810326922098),0,15.383334,125.666664,20.61667,10.158334,1.3100001,2.1083333
373,POINT (35.11047596559976 0.653644995366243),0,18.083334,94.833336,24.566668,11.583335,1.4599999,2.1000001
374,POINT (34.556999737515135 0.574920510639138),0,21.041668,138.75,27.216667,14.891666,1.7358333,2.3166666
375,POINT (34.49578124330332 0.691633924995665),0,21.333334,128.91667,27.483335,15.166668,1.7666668,2.2666664
376,POINT (34.408263506579885 0.581037899305085),0,22.016668,132.75,28.150002,15.908334,1.8400002,2.2833333
377,POINT (34.58568282347531 1.070741210040896),0,8.541667,124.083336,14.191667,2.8500001,0.9158333,1.1916666
378,POINT (34.7088892270932 0.802487406404472),0,19.416666,126.833336,25.699999,13.116666,1.5975,2.3583333
379,POINT (34.947420596420194 0.640315110652957),0,19.183332,119.666664,25.6,12.758335,1.5574999,2.3333333
380,POINT (34.95206172803333 0.657074033375254),0,19.300001,120.75,25.775,12.849999,1.5675,2.425
381,POINT (34.64830169111434 0.915063272622115),0,15.025001,129.33333,20.175001,9.866668,1.2866668,1.9083333
382,POINT (34.33733843846093 0.58747407927055),0,22.216667,131.58333,28.275,16.166666,1.8691669,2.2916667
383,POINT (33.996217927905754 0.054000906345281),0,22.333334,80.5,27.583334,17.033333,1.9466667,2.4916666
384,POINT (34.33411358893556 0.703270866154548),0,21.783333,122.833336,27.733332,15.841666,1.8275,2.2749999
385,POINT (34.037506879741855 0.085771811834322),0,22.483335,84.916664,28.224998,16.733334,1.9425,2.4500003
386,POINT (34.29011369121149 0.542920212382183),0,22.1,136.83333,28.066668,16.108334,1.8683333,2.3749998
387,POINT (34.118670406866826 0.368359965420167),0,22.300001,132.66667,28.166666,16.408333,1.9208335,2.475
388,POINT (34.36151801123152 0.364393824319105),0,22.050001,152.33333,28.108335,15.950001,1.8508335,2.5083332
389,POINT (34.190593926116534 0.489957627590348),0,22.316666,138.25,28.266668,16.408335,1.9099998,2.55
390,POINT (34.403466677740845 0.660739180437047),0,21.699999,126.666664,27.733335,15.633334,1.8083334,2.225
391,POINT (34.35199285687616 0.509945626207213),0,22.025002,138.16667,28.091667,15.950001,1.855,2.3083334
392,POINT (34.18029808780858 0.497489054766769),0,22.391668,135.83333,28.283333,16.466667,1.9175,2.55
393,POINT (34.047203753648155 0.225709873536696),0,22.116669,107.833336,27.758331,16.46667,1.9049999,2.516667
394,POINT (34.27853705411921 0.464710668461086),0,22.108335,143.08333,28.074999,16.108334,1.8774999,2.45
395,POINT (34.24996193218788 0.631016781515916),0,22.633331,119.5,28.64167,16.616669,1.9283334,2.3416667
396,POINT (34.356498789023696 0.341498480321357),0,21.775,157.5,27.824999,15.733334,1.8275,2.5416665
397,POINT (34.17576818817115 0.57038296685114),0,22.6,128.33333,28.54167,16.675,1.9375001,2.5
398,POINT (34.34950161917659 0.332985487060185),0,21.808332,157.66667,27.849998,15.775001,1.8308333,2.5083334
399,POINT (34.339225527848996 0.675191571852231),0,21.75,124.0,27.683334,15.833332,1.8258333,2.233333
400,POINT (34.27359043369443 0.638417155953017),0,22.574999,119.916664,28.608335,16.558334,1.9200001,2.3333333
401,POINT (34.07591114069063 0.254278209715879),0,22.141668,120.333336,27.908333,16.375002,1.9024998,2.4500003
402,POINT (34.2589806946272 0.3278485941433),0,21.858332,150.58333,27.808334,15.900001,1.8500003,2.4916668
403,POINT (34.232034154260774 0.335622054472281),0,21.966667,145.58333,27.925001,16.016666,1.8666668,2.5083334
404,POINT (34.18540419157966 0.317579964226157),0,21.808332,144.75,27.674997,15.941667,1.8566669,2.6
405,POINT (34.055572616597544 0.239292363017545),0,22.083336,110.0,27.766668,16.425001,1.9041666,2.525
406,POINT (34.30097152015004 0.320227783792928),0,21.766665,156.58333,27.733335,15.808333,1.8358334,2.5666666
407,POINT (34.17692292885388 0.427654102214283),0,22.199999,140.5,28.15,16.233334,1.9008332,2.5249999
408,POINT (34.283646663188364 0.40818663919039),0,22.116669,148.25,28.141668,16.108334,1.8741665,2.5833333
409,POINT (34.30284537804023 0.335457477805454),0,21.891668,154.41667,27.883333,15.924999,1.8500003,2.55
410,POINT (34.15871448011978 0.551003282436021),0,22.608335,129.16667,28.533333,16.666666,1.9408336,2.5333335
411,POINT (35.47939153040097 0.574456260312928),0,15.716666,100.666664,21.733332,9.700001,1.2491666,2.2166667
412,POINT (35.36877638419577 1.048929312663803),0,15.05,104.166664,20.675001,9.391666,1.2508334,1.9833331
413,POINT (35.52323347003389 1.099737721653935),0,12.908333,95.833336,18.475,7.35,1.1291666,1.9583331
414,POINT (35.36318086226504 1.048148153554932),0,15.224999,102.583336,20.933332,9.508333,1.2616667,2.1499999
415,POINT (35.608626774306735 0.43585664895493),0,21.941668,86.083336,28.591665,15.316667,1.6391668,2.5583332
416,POINT (35.589009412739046 0.857062546209919),0,21.041668,79.083336,27.591665,14.483334,1.6316668,2.3333333
417,POINT (35.61862356350697 1.169826421014387),0,17.833334,83.5,24.041666,11.641666,1.4074999,2.2500002
418,POINT (35.54327746714623 0.584575742747344),0,22.216665,79.833336,28.908333,15.516667,1.6683335,2.1833332
419,POINT (35.55758382443155 1.200700884382766),0,13.791667,91.5,19.516666,8.05,1.1858335,2.0000002
420,POINT (35.52858269718307 0.627313256259927),0,18.599998,89.0,24.833336,12.358333,1.3975,2.375
421,POINT (35.38399496549927 0.959951096677929),0,15.633334,101.333336,21.775,9.508334,1.2666667,2.0999997
422,POINT (35.57404469030982 1.073571355385782),0,15.283333,89.5,21.183332,9.408334,1.2624999,2.1333332
423,POINT (35.51032371343144 0.826347311746294),0,15.008334,94.75,20.699999,9.333333,1.2316667,2.075
424,POINT (35.45955918937314 0.938742241738479),0,14.75,97.416664,20.733334,8.758334,1.2175,2.2333333
425,POINT (35.572465934923144 1.285689798915874),0,14.841666,97.75,20.616667,9.066667,1.2125,1.9166666
426,POINT (35.47453387623082 0.9928877650216),0,14.008332,100.833336,19.825,8.216667,1.1858333,1.975
427,POINT (35.68648169920915 1.194038546467495),0,23.058334,54.916668,29.816668,16.341665,1.8175,2.175
428,POINT (35.45391612762064 0.946905734840308),0,14.466664,98.0,20.408335,8.525001,1.1974999,2.1916666
429,POINT (35.565520635417 1.03656536886146),0,15.299999,89.083336,21.158333,9.466666,1.2624999,2.0333335
430,POINT (35.54297540041578 1.034679000387122),0,13.941666,94.333336,19.491667,8.375,1.1858333,2.175
431,POINT (35.62235890723668 0.277578863066214),0,18.316666,96.833336,24.508333,12.133332,1.3850001,2.4416666
432,POINT (35.596234547585084 0.85003527780249),0,21.858332,73.25,28.474998,15.241666,1.6949998,2.2499998
433,POINT (35.49698697046549 1.129593303362767),0,12.5,97.666664,18.341665,6.691667,1.1033334,1.8250002
434,POINT (35.51096075938505 0.806555445307817),0,15.208333,96.5,21.008333,9.408334,1.2383333,2.1583335
435,POINT (35.57243771909903 0.60052042176106),0,23.208334,72.166664,30.08333,16.333332,1.7425,2.1999998
436,POINT (35.53324570066871 0.347410695220014),0,14.441667,114.833336,20.408335,8.458333,1.1824999,2.2583332
437,POINT (35.57390725317159 1.290241194078864),0,14.841666,97.75,20.616667,9.066667,1.2125,1.9166666
438,POINT (35.65442147529762 0.352240943926075),0,22.624998,79.083336,29.525,15.766666,1.6549999,2.2749999
439,POINT (35.29473627115316 1.057340195948403),0,16.75,94.416664,23.050001,10.408333,1.3683333,2.2916667
440,POINT (35.5541379012749 0.853607817102089),0,14.891667,95.5,20.599998,9.208334,1.2075,2.075
441,POINT (37.896790330922904 -0.692274778178441),0,23.058334,51.083332,28.366667,17.783333,1.9408334,2.8749998
442,POINT (37.742459894728405 -0.721497495798206),0,21.666666,64.5,27.074997,16.291666,1.8024999,2.9333334
443,POINT (37.707303490215715 -0.683374633489373),0,21.291666,68.916664,26.70833,15.866668,1.7658333,2.9499998
444,POINT (37.599345105158235 -0.467851818521014),0,20.075003,98.583336,25.683334,14.483334,1.6666666,2.8166666
445,POINT (37.567925114441174 -0.783256318773064),0,21.975,66.0,28.083334,15.875,1.7616667,2.991667
446,POINT (37.65951056082115 -0.547503716540218),0,20.658333,84.25,26.241667,15.125,1.7141666,2.8999999
447,POINT (37.88696933733914 -0.48709913681916),0,23.483332,49.75,29.008331,17.958334,1.9566666,2.6916668
448,POINT (37.60450075349128 -0.516474554554685),0,20.625,89.416664,26.291666,14.9416685,1.6999998,2.8916667
449,POINT (37.58022091397709 -0.801929050497214),0,21.849998,65.166664,27.849998,15.833333,1.7541667,3.0416667
450,POINT (37.583981298265044 -0.494523322848314),0,19.966667,100.0,25.550001,14.341666,1.6550001,2.8999999
451,POINT (37.599876460513755 -0.780938362595396),0,21.883331,66.416664,27.775,15.950001,1.7666668,2.9583333
452,POINT (37.665397719995106 -0.481150175622018),0,20.566668,89.833336,26.249998,14.891666,1.7091665,2.8583336
453,POINT (37.55775030120535 -0.750422738297506),0,21.966667,67.583336,27.908333,16.025,1.7683334,3.0166667
454,POINT (37.54078911981054 -0.357016545106808),0,17.683334,150.83333,23.083334,12.291667,1.5116668,2.6916666
455,POINT (37.53920221156528 -0.682793508486592),0,21.541666,73.333336,27.258331,15.825,1.7458333,2.9416666
456,POINT (37.595411011533045 -0.531567070550584),0,20.633333,86.583336,26.300001,14.983334,1.6999998,2.8833334
457,POINT (37.65012857447803 -0.433935962991499),0,20.325,96.333336,25.849998,14.766665,1.6908332,2.7833335
458,POINT (37.61193677140459 -0.392250580185094),0,19.316668,122.083336,24.766665,13.858334,1.6108333,2.8500001
459,POINT (37.87602226162357 -0.589846403203629),0,23.708334,48.75,29.15,18.275002,1.9808335,2.7916667
460,POINT (37.64207948982226 -0.52476125823321),0,20.916668,83.5,26.6,15.216666,1.7275,2.8500001
461,POINT (37.637577967522425 -0.617158481873246),0,21.133333,75.583336,26.533333,15.741668,1.7475,2.7666664
462,POINT (37.601582635863366 -0.786285570844445),0,21.783333,66.0,27.666666,15.900002,1.7600001,2.966667
